Id,DayOfWeek__c,DayOrder,EndTime__c,Name,Office__c,OfficeCode__c,PrimaryGroup__c,Route__c,SecondaryGroup__c,Sequence__c,ShiftPatternId,ShiftTemplateId,StartTime__c,TertiaryGroup__c,Type__c,WeekOfMonth__c,PrimaryGroup__r.Name,SecondaryGroup__r.Name,ShiftPattern.Name,ShiftTemplate.Name,TertiaryGroup__r.Name
1w2DO0000004VnqYAE,6,1,08:00:00.000Z,SPE-0617,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,31,1w1DO0000004kOHYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,1,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,08:00 to 08:00,
1w2DO0000004VnrYAE,7,1,08:00:00.000Z,SPE-0618,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,38,1w1DO0000004kOHYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,3,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,08:00 to 08:00,
1w2DO0000004VnsYAE,1,1,16:00:00.000Z,SPE-0619,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,1,1w1DO0000004kOHYAY,0iJDO0000004DBa2AM,08:00:00.000Z,1crDO000000Gnm1YAC,Permanent,,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH06- Base Day,08:00 to 16:00,Supervisor Otis-C001234
1w2DO0000004VntYAE,3,1,08:00:00.000Z,SPE-0620,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,16,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,3,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004VnuYAE,3,1,08:00:00.000Z,SPE-0621,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,15,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,2,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004VnvYAE,1,1,08:00:00.000Z,SPE-0622,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,5,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,4,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004VnwYAE,4,1,08:00:00.000Z,SPE-0623,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,22,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,3,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004VnxYAE,2,1,08:00:00.000Z,SPE-0624,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,8,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,1,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004VnyYAE,2,1,08:00:00.000Z,SPE-0625,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,10,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,3,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004VnzYAE,3,1,08:00:00.000Z,SPE-0626,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,18,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,5,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004Vo0YAE,5,1,08:00:00.000Z,SPE-0627,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,26,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,1,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004Vo1YAE,1,1,08:00:00.000Z,SPE-0628,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,3,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,2,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004Vo2YAE,1,1,08:00:00.000Z,SPE-0629,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,2,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,1,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004Vo3YAE,4,1,08:00:00.000Z,SPE-0630,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,24,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,5,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004Vo4YAE,4,1,08:00:00.000Z,SPE-0631,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,20,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,1,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004Vo5YAE,3,1,08:00:00.000Z,SPE-0632,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,14,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,1,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004Vo6YAE,2,1,08:00:00.000Z,SPE-0633,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,11,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,4,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004Vo7YAE,5,1,08:00:00.000Z,SPE-0634,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,27,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,2,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004Vo8YAE,5,1,08:00:00.000Z,SPE-0635,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,30,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,5,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004Vo9YAE,5,1,08:00:00.000Z,SPE-0636,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,28,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,3,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004VoAYAU,5,1,08:00:00.000Z,SPE-0637,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,29,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,4,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004VoBYAU,6,1,08:00:00.000Z,SPE-0638,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,34,1w1DO0000004kOHYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,4,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,08:00 to 08:00,
1w2DO0000004VoCYAU,2,1,16:00:00.000Z,SPE-0639,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,7,1w1DO0000004kOHYAY,0iJDO0000004DBa2AM,08:00:00.000Z,1crDO000000Gnm1YAC,Permanent,,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH06- Base Day,08:00 to 16:00,Supervisor Otis-C001234
1w2DO0000004VoDYAU,3,1,16:00:00.000Z,SPE-0640,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,13,1w1DO0000004kOHYAY,0iJDO0000004DBa2AM,08:00:00.000Z,1crDO000000Gnm1YAC,Permanent,,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH06- Base Day,08:00 to 16:00,Supervisor Otis-C001234
1w2DO0000004VoEYAU,7,1,08:00:00.000Z,SPE-0641,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,38,1w1DO0000004kOMYAY,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,3,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoFYAU,1,1,16:00:00.000Z,SPE-0642,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,1,1w1DO0000004kOMYAY,0iJDO0000004DBa2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,08:00 to 16:00,Mechanic3 OTIS-C006847
1w2DO0000004VoGYAU,3,1,08:00:00.000Z,SPE-0643,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,16,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,3,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoHYAU,3,1,08:00:00.000Z,SPE-0644,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,15,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,2,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoIYAU,1,1,08:00:00.000Z,SPE-0645,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,5,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,4,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoJYAU,4,1,08:00:00.000Z,SPE-0646,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,22,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,3,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoKYAU,2,1,08:00:00.000Z,SPE-0647,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,8,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,1,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoLYAU,2,1,08:00:00.000Z,SPE-0648,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,10,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,3,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoMYAU,3,1,08:00:00.000Z,SPE-0649,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,18,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,5,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoNYAU,5,1,08:00:00.000Z,SPE-0650,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,26,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,1,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoOYAU,1,1,08:00:00.000Z,SPE-0651,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,3,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,2,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoPYAU,1,1,08:00:00.000Z,SPE-0652,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,2,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,1,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoQYAU,4,1,08:00:00.000Z,SPE-0653,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,24,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,5,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoRYAU,4,1,08:00:00.000Z,SPE-0654,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,20,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,1,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoSYAU,3,1,08:00:00.000Z,SPE-0655,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,14,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,1,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoTYAU,2,1,08:00:00.000Z,SPE-0656,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,11,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,4,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoUYAU,5,1,08:00:00.000Z,SPE-0657,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,27,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,2,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoVYAU,5,1,08:00:00.000Z,SPE-0658,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,30,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,5,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoWYAU,5,1,08:00:00.000Z,SPE-0659,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,28,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,3,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoXYAU,5,1,08:00:00.000Z,SPE-0660,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,29,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,4,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoYYAU,6,1,08:00:00.000Z,SPE-0661,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,34,1w1DO0000004kOMYAY,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,4,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoZYAU,2,1,16:00:00.000Z,SPE-0662,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,7,1w1DO0000004kOMYAY,0iJDO0000004DBa2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,08:00 to 16:00,Mechanic3 OTIS-C006847
1w2DO0000004VoaYAE,3,1,16:00:00.000Z,SPE-0663,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,13,1w1DO0000004kOMYAY,0iJDO0000004DBa2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,08:00 to 16:00,Mechanic3 OTIS-C006847
